Name,E11,V12,G12,C11,C12,C44,RelDensity,AniRatio,mass,Thickness,ID,Type,Fp
L20G025T64-3_G025T34-5_C9S,7401.075,0.262,2836.855,9092.532,3227.972,2836.855,0.301,0.967,0.00650675,1.0,"[90, 92]","[0, 0, 0, 0, 1, 0]","[0, 0, 10, 5, 5, 10, 3.333, 6.667, 6.667, 0, 5, 5, 0, 0, 0, 0, 0, 10, 5, 5, 10, 6.667, 6.667, 6.667]"
L20G025T64-3_G027T34-1_C9S,5858.939,0.231,2356.644,6803.071,2043.575,2356.644,0.261,0.99,0.00564142,1.0,"[90, 104]","[0, 0, 0, 0, 1, 0]","[0, 0, 10, 5, 5, 10, 3.333, 6.667, 6.667, 0, 5, 5, 0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5]"
L20G025T64-3_G027T34-3_C9S,7469.284,0.263,2924.718,9195.276,3281.354,2924.718,0.309,0.989,0.00668496,1.0,"[90, 106]","[0, 0, 0, 0, 1, 0]","[0, 0, 10, 5, 5, 10, 3.333, 6.667, 6.667, 0, 5, 5, 0, 0, 0, 0, 0, 10, 5, 5, 10, 7.5, 7.5, 7.5]"
L20G027T34-0S,4654.294,0.248,892.589,5564.505,1835.103,892.589,0.173,2.089,0.00373295,1.0,"[103, -1]","[1, 1, 1, 0, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
L20G027T34-0_G0124T64-4_C9S,10774.312,0.156,2126.114,11433.672,2113.333,2126.114,0.337,2.192,0.0072819,1.0,"[103, 139]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 5, 0, 5, 7.5, 5, 5]"
L20G027T34-0_G0125T64-0_C9S,12262.882,0.157,2747.004,13024.548,2425.687,2747.004,0.363,1.929,0.0078379,1.0,"[103, 147]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 5, 0, 5, 6.667, 3.333, 3.333]"
L20G027T34-0_G0128T64-1_C9S,12895.802,0.229,3992.575,14926.279,4433.357,3992.575,0.363,1.314,0.00784367,1.0,"[103, 168]","[1, 1, 1, 0, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 5, 0, 0, 5, 0, 5, 6.667, 3.333, 10]"
L20G027T34-0_G0128T64-2_C9S,9126.649,0.267,3483.312,11330.597,4127.243,3483.312,0.366,1.034,0.00791532,1.0,"[103, 169]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 0, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 0, 5, 5]"
L20G027T34-0_G0128T64-3_C9S,11877.112,0.277,4881.385,15077.294,5776.501,4881.385,0.386,0.953,0.00833739,1.0,"[103, 170]","[1, 1, 1, 0, 1, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 0, 0, 0, 10, 5, 10, 5, 5, 10, 0, 3.333, 6.667]"
L20G027T34-0_G0134T64-2_C9S,6436.282,0.251,1801.445,7738.027,2593.117,1801.445,0.268,1.428,0.0057786,1.0,"[103, 145]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 5, 5, 5, 7.5, 5, 5]"
L20G027T34-0_G0135T64-0_C9S,6389.437,0.256,2031.853,7755.79,2668.659,2031.853,0.279,1.252,0.0060208,1.0,"[103, 153]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 3.333, 3.333, 6.667, 5, 5, 5]"
L20G027T34-0_G0137T64-0_C9S,6710.684,0.255,2265.894,8129.864,2782.705,2265.894,0.296,1.18,0.00639922,1.0,"[103, 159]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 2.5, 2.5, 7.5, 5, 5, 5]"
L20G027T34-0_G0138T64-2_C9S,9485.313,0.173,2061.856,10225.426,2139.055,2061.856,0.363,1.961,0.00784839,1.0,"[103, 172]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 5, 5, 5]"
L20G027T34-0_G0145T64-1_C9S,6651.54,0.257,1676.325,8089.831,2798.232,1676.325,0.274,1.578,0.00591595,1.0,"[103, 156]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 5, 5, 7.5, 6.667, 6.667, 6.667]"
L20G027T34-0_G0156T64-0_C9S,5768.783,0.24,1888.656,6799.434,2147.19,1888.656,0.274,1.232,0.00592112,1.0,"[103, 157]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 2.5, 2.5, 5, 3.333, 3.333, 3.333]"
L20G027T34-0_G0158T64-3_C9S,10434.954,0.193,2742.225,11496.225,2749.407,2742.225,0.388,1.595,0.00837945,1.0,"[103, 176]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 3.333, 3.333, 3.333]"
L20G027T34-0_G0158T64-5_C9S,8135.878,0.161,1482.642,8671.705,1664.058,1482.642,0.339,2.363,0.00731899,1.0,"[103, 178]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 6.667, 6.667, 6.667]"
L20G027T34-0_G0167T64-0_C9S,5601.953,0.241,1790.182,6614.236,2100.172,1790.182,0.267,1.261,0.00576298,1.0,"[103, 161]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 2.5, 2.5, 2.5, 5, 2.5, 2.5]"
L20G027T34-0_G0178T64-2_C9S,10667.305,0.197,3012.498,11808.738,2897.038,3012.498,0.4,1.479,0.00864901,1.0,"[103, 183]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 2.5, 2.5, 2.5]"
L20G027T34-0_G0178T64-3_C9S,7463.947,0.166,1274.951,7992.076,1590.749,1274.951,0.327,2.51,0.00705436,1.0,"[103, 184]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 7.5, 7.5, 7.5]"
L20G027T34-0_G018T64-1_C9S,8877.337,0.295,4454.866,11787.405,4932.318,4454.866,0.347,0.769,0.00750412,1.0,"[103, 111]","[1, 1, 1, 0, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 0, 0, 0, 10, 5, 10, 6.667, 3.333, 10, 0, 0, 5]"
L20G027T34-0_G018T64-3_C9S,8586.068,0.157,2298.434,9119.361,1698.386,2298.434,0.348,1.614,0.00751467,1.0,"[103, 112]","[1, 1, 1, 0, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 10, 5, 10, 3.333, 0, 6.667, 0, 0, 5]"
L20G027T34-0_G028T64-1_C9S,8207.903,0.195,1549.677,9064.218,2195.68,1549.677,0.301,2.216,0.00650438,1.0,"[103, 116]","[1, 1, 1, 0, 1, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 5, 0, 5, 3.333, 0, 6.667, 5, 5, 10]"
L20G027T34-0_G048T64-1_C9S,11200.378,0.176,1682.82,12110.932,2586.801,1682.82,0.361,2.83,0.0077949,1.0,"[103, 120]","[1, 1, 1, 0, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 10, 0, 10, 3.333, 0, 6.667, 5, 5, 7.5]"
L20G027T34-0_G058T64-3_C9S,9459.315,0.292,4828.541,12460.547,5139.096,4828.541,0.353,0.758,0.00763484,1.0,"[103, 124]","[1, 1, 1, 0, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 0, 0, 0, 10, 0, 10, 6.667, 3.333, 10, 3.333, 3.333, 6.667]"
L20G027T34-0_G058T64-7_C9S,12209.59,0.166,2118.899,13073.507,2602.161,2118.899,0.379,2.471,0.00819291,1.0,"[103, 128]","[1, 1, 1, 0, 0, 0]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 10, 10, 10, 10, 0, 10, 3.333, 0, 6.667, 3.333, 3.333, 6.667]"
L20G027T34-0_G068T64-1_C9S,8524.851,0.294,4196.811,11289.118,4701.134,4196.811,0.339,0.785,0.00732333,1.0,"[103, 130]","[1, 1, 1, 0, 0, 1]","[10, 0, 10, 10, 10, 10, 2.5, 2.5, 2.5, 5, 0, 5, 0, 0, 0, 10, 0, 10, 6.667, 3.333, 10, 2.5, 2.5, 5]"
L20G027T34-1S,2982.466,0.095,139.198,3043.161,319.448,139.198,0.124,0.102,0.00266822,1.0,"[104, -1]","[0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
L20G027T34-1_G0134T64-3_C9S,4888.196,0.208,1481.215,5487.746,1441.226,1481.215,0.246,1.366,0.00531423,1.0,"[104, 146]","[0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 10, 5, 0, 10, 7.5, 5, 5, 5, 5, 5]"
L20G027T34-1_G0135T64-1_C9S,4817.597,0.207,1419.751,5401.306,1409.925,1419.751,0.236,1.406,0.00510769,1.0,"[104, 154]","[0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 10, 5, 0, 10, 6.667, 3.333, 6.667, 5, 5, 5]"
L20G027T34-1_G0137T64-1_C9S,5147.744,0.207,1653.059,5771.454,1506.546,1653.059,0.254,1.29,0.00548767,1.0,"[104, 160]","[0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 10, 5, 0, 10, 7.5, 2.5, 7.5, 5, 5, 5]"
L20G027T34-1_G0145T64-0_C9S,5431.774,0.205,1001.821,6073.93,1566.233,1001.821,0.228,2.25,0.00491533,1.0,"[104, 155]","[0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 10, 5, 0, 10, 5, 2.5, 5, 3.333, 3.333, 3.333]"
L20G027T34-1_G0156T64-1_C9S,3804.253,0.135,973.06,3971.612,619.847,973.06,0.236,1.722,0.00508832,1.0,"[104, 158]","[0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 10, 5, 0, 10, 7.5, 5, 7.5, 6.667, 6.667, 6.667]"
L20G027T34-1_G028T64-0_C9S,5266.36,0.072,538.014,5325.863,413.213,538.014,0.254,0.219,0.00548331,1.0,"[104, 115]","[0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 0, 5, 0, 5, 6.667, 3.333, 10, 5, 5, 10]"
L20G027T34-1_G038T64-0_C9S,11517.152,0.237,3570.449,13505.61,4195.058,3570.449,0.344,1.304,0.00743899,1.0,"[104, 117]","[0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 10, 0, 0, 10, 0, 10, 6.667, 3.333, 10, 5, 5, 5]"
L20G027T34-1_G048T64-0_C9S,9403.608,0.102,943.167,9626.672,1093.453,943.167,0.312,0.221,0.00673016,1.0,"[104, 119]","[0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 0, 0, 0, 10, 6.667, 3.333, 10, 5, 2.5, 5]"
L20G027T34-1_G058T64-2_C9S,10478.339,0.099,1457.161,10711.374,1176.943,1457.161,0.33,0.306,0.00712817,1.0,"[104, 123]","[0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 0, 0, 0, 10, 6.667, 3.333, 10, 6.667, 3.333, 6.667]"
L20G027T34-1_G058T64-6_C9S,7676.578,0.269,3763.483,9571.532,3522.219,3763.483,0.308,0.804,0.00666136,1.0,"[104, 127]","[1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 10, 10, 10, 10, 6.667, 3.333, 6.667, 3.333, 0, 6.667]"
L20G027T34-1_G068T64-3_C9S,6631.715,0.263,3022.561,8164.163,2913.399,3022.561,0.294,0.869,0.00634985,1.0,"[104, 132]","[1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 10, 10, 10, 10, 7.5, 5, 7.5, 3.333, 0, 6.667]"
L20G027T34-1_G12T64-0_C9S,11224.022,0.172,3066.243,12087.804,2510.993,3066.243,0.375,1.562,0.00811064,1.0,"[104, 185]","[0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 5, 0, 5, 10, 10, 5, 10, 5, 0, 5]"
L20G027T34-1_G12T64-1_C9S,13052.792,0.22,3580.142,14902.192,4203.182,3580.142,0.382,1.494,0.00825908,1.0,"[104, 186]","[0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 5, 10, 0, 5, 10, 5, 10, 5, 5, 10]"
L20G027T34-1_G12T64-2_C9S,8545.447,0.223,2674.956,9799.853,2812.571,2674.956,0.304,1.306,0.00657112,1.0,"[104, 187]","[0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 5, 5, 0, 5, 10, 5, 10, 5, 5, 10]"
L20G027T34-1_G17T64-1_C9S,9108.643,0.138,1722.115,9529.72,1525.64,1722.115,0.326,2.324,0.00703816,1.0,"[104, 190]","[0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 2.5, 2.5, 2.5, 0, 0, 5, 5, 0, 10, 5, 10, 10, 2.5, 7.5, 7.5]"
L20G027T34-2S,2985.455,0.095,140.004,3046.211,319.768,140.004,0.124,9.737,0.00266822,1.0,"[105, -1]","[1, 1, 1, 0, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
L20G027T34-2_G0128T64-2_C9S,7393.964,0.237,2568.575,8670.546,2693.21,2568.575,0.318,1.164,0.00686725,1.0,"[105, 169]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 0, 5, 5]"
L20G027T34-2_G0128T64-3_C9S,10125.099,0.259,3830.395,12363.594,4321.418,3830.395,0.35,1.05,0.00755389,1.0,"[105, 170]","[1, 1, 1, 0, 1, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 0, 0, 10, 5, 10, 5, 5, 10, 0, 3.333, 6.667]"
L20G027T34-2_G0134T64-1_C9S,4879.018,0.209,1480.912,5484.785,1449.204,1480.912,0.246,1.363,0.0053133,1.0,"[105, 144]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 2.5, 5, 5, 5, 5, 5]"
L20G027T34-2_G0135T64-0_C9S,4812.967,0.207,1419.202,5396.115,1408.57,1419.202,0.236,1.405,0.0051084,1.0,"[105, 153]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 3.333, 3.333, 6.667, 5, 5, 5]"
L20G027T34-2_G0137T64-0_C9S,5145.819,0.207,1651.169,5769.296,1505.983,1651.169,0.254,1.291,0.00548683,1.0,"[105, 159]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 2.5, 2.5, 7.5, 5, 5, 5]"
L20G027T34-2_G0138T64-2_C9S,7575.573,0.127,1289.858,7866.236,1144.344,1289.858,0.327,2.606,0.0070684,1.0,"[105, 172]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 5, 5, 5]"
L20G027T34-2_G0145T64-1_C9S,5426.803,0.205,1001.783,6068.371,1564.8,1001.783,0.228,2.248,0.00491533,1.0,"[105, 156]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 5, 5, 7.5, 6.667, 6.667, 6.667]"
L20G027T34-2_G0156T64-0_C9S,3800.221,0.134,968.566,3964.63,613.465,968.566,0.236,1.73,0.00508832,1.0,"[105, 157]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 0, 10, 5, 0, 10, 2.5, 2.5, 5, 3.333, 3.333, 3.333]"
L20G027T34-2_G0158T64-3_C9S,8577.826,0.155,2016.099,9095.003,1668.314,2016.099,0.361,1.842,0.00779777,1.0,"[105, 176]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 3.333, 3.333, 3.333]"
L20G027T34-2_G0158T64-4_C9S,8290.299,0.191,2307.555,9112.1,2151.312,2307.555,0.326,1.508,0.00704469,1.0,"[105, 177]","[1, 1, 1, 0, 0, 1]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 0, 10, 10, 5, 10, 6.667, 6.667, 6.667, 0, 3.333, 6.667]"
L20G027T34-2_G0158T64-5_C9S,6039.178,0.079,640.533,6122.149,525.136,640.533,0.294,4.369,0.00634068,1.0,"[105, 178]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 6.667, 6.667, 6.667]"
L20G027T34-2_G0178T64-2_C9S,8836.824,0.162,2312.461,9427.302,1822.462,2312.461,0.378,1.644,0.0081642,1.0,"[105, 183]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 2.5, 2.5, 2.5]"
L20G027T34-2_G0178T64-3_C9S,5086.464,0.059,380.408,5124.377,321.295,380.408,0.277,6.313,0.00599121,1.0,"[105, 184]","[1, 1, 1, 1, 0, 1]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 7.5, 7.5, 7.5]"
L20G027T34-2_G018T64-1_C9S,6878.846,0.258,2740.01,8382.885,2914.804,2740.01,0.31,0.998,0.00670033,1.0,"[105, 111]","[1, 1, 1, 0, 0, 1]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 0, 0, 10, 5, 10, 6.667, 3.333, 10, 0, 0, 5]"
L20G027T34-2_G018T64-3_C9S,6753.807,0.039,1746.378,6775.254,274.958,1746.378,0.299,1.861,0.00644993,1.0,"[105, 112]","[1, 1, 1, 0, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 10, 10, 10, 5, 10, 3.333, 0, 6.667, 0, 0, 5]"
L20G027T34-2_G028T64-1_C9S,5268.558,0.072,538.044,5328.086,413.386,538.044,0.254,4.567,0.00548331,1.0,"[105, 116]","[1, 1, 1, 0, 1, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 10, 10, 5, 0, 5, 3.333, 0, 6.667, 5, 5, 10]"
L20G027T34-2_G038T64-1_C9S,11528.647,0.237,3574.648,13519.089,4199.245,3574.648,0.344,1.304,0.00743807,1.0,"[105, 118]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 0, 10, 10, 0, 10, 5, 5, 5, 0, 3.333, 6.667]"
L20G027T34-2_G048T64-1_C9S,9399.037,0.103,942.701,9626.752,1105.413,942.701,0.312,4.52,0.00673016,1.0,"[105, 120]","[1, 1, 1, 0, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 10, 10, 10, 0, 10, 3.333, 0, 6.667, 5, 5, 7.5]"
L20G027T34-2_G058T64-3_C9S,7673.841,0.269,3765.407,9568.119,3520.963,3765.407,0.308,0.803,0.00666136,1.0,"[105, 124]","[1, 1, 1, 0, 0, 1]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 0, 0, 10, 0, 10, 6.667, 3.333, 10, 3.333, 3.333, 6.667]"
L20G027T34-2_G058T64-7_C9S,10476.082,0.099,1457.212,10709.067,1176.69,1457.212,0.33,3.271,0.00712817,1.0,"[105, 128]","[1, 1, 1, 0, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 10, 10, 10, 10, 0, 10, 3.333, 0, 6.667, 3.333, 3.333, 6.667]"
L20G027T34-2_G068T64-1_C9S,6631.05,0.263,3025.709,8163.344,2913.106,3025.709,0.294,0.868,0.00634985,1.0,"[105, 130]","[1, 1, 1, 0, 0, 1]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 0, 0, 10, 0, 10, 6.667, 3.333, 10, 2.5, 2.5, 5]"
L20G027T34-2_G12T64-0_C9S,13049.231,0.22,3577.86,14898.127,4202.036,3577.86,0.382,1.495,0.00825497,1.0,"[105, 185]","[1, 1, 1, 1, 1, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 0, 5, 0, 5, 10, 10, 5, 10, 5, 0, 5]"
L20G027T34-2_G12T64-1_C9S,11237.994,0.172,3063.635,12102.851,2514.119,3063.635,0.376,1.565,0.00811205,1.0,"[105, 186]","[1, 1, 1, 1, 1, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 0, 5, 10, 0, 5, 10, 5, 10, 5, 5, 10]"
L20G027T34-2_G12T64-2_C9S,8553.065,0.223,2674.224,9808.59,2815.078,2674.224,0.304,1.308,0.00657253,1.0,"[105, 187]","[1, 1, 1, 0, 1, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 0, 0, 5, 5, 0, 5, 10, 5, 10, 5, 5, 10]"
L20G027T34-2_G13T64-0_C9S,8336.807,0.211,3170.471,9397.336,2513.103,3170.471,0.353,1.086,0.00761649,1.0,"[105, 188]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 5, 0, 10, 10, 5, 10, 5, 5, 5, 0, 0, 5]"
L20G027T34-2_G148T64-1_C9S,10580.034,0.168,1423.931,11350.094,2291.846,1423.931,0.313,3.181,0.00675574,1.0,"[105, 200]","[1, 1, 1, 1, 1, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 5, 10, 10, 5, 0, 10, 3.333, 0, 6.667, 2.5, 5, 5]"
L20G027T34-2_G17T64-0_C9S,9081.952,0.137,1691.361,9494.955,1507.31,1691.361,0.326,2.361,0.00703816,1.0,"[105, 189]","[1, 1, 1, 1, 0, 0]","[10, 0, 10, 10, 10, 10, 7.5, 7.5, 7.5, 5, 0, 5, 5, 0, 0, 5, 0, 10, 10, 5, 10, 7.5, 2.5, 2.5]"
L20G027T34-3S,4654.328,0.248,893.646,5564.546,1835.116,893.646,0.173,0.479,0.00373295,1.0,"[106, -1]","[0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 7.5, 7.5, 7.5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
L20G027T34-3_G0124T64-1_C9S,10772.025,0.156,2124.057,11431.245,2112.884,2124.057,0.337,2.194,0.0072819,1.0,"[106, 136]","[0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 7.5, 7.5, 7.5, 0, 0, 0, 5, 0, 10, 5, 5, 10, 2.5, 5, 5]"
L20G027T34-3_G0125T64-4_C9S,12254.301,0.157,2744.994,13015.434,2423.989,2744.994,0.363,1.929,0.0078379,1.0,"[106, 151]","[0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 7.5, 7.5, 7.5, 0, 0, 0, 5, 0, 10, 5, 5, 10, 3.333, 6.667, 6.667]"
L20G027T34-3_G0128T64-3_C9S,12898.459,0.228,3992.267,14905.888,4402.257,3992.267,0.363,1.315,0.00784367,1.0,"[106, 170]","[0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 7.5, 7.5, 7.5, 0, 0, 0, 10, 5, 10, 5, 5, 10, 0, 3.333, 6.667]"
L20G027T34-3_G0134T64-0_C9S,6437.552,0.251,1802.465,7739.554,2593.629,1802.465,0.268,1.427,0.0057786,1.0,"[106, 143]","[0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 7.5, 7.5, 7.5, 0, 0, 10, 5, 0, 10, 5, 5, 5, 2.5, 5, 5]"
L20G027T34-3_G0135T64-1_C9S,6396.547,0.256,2031.289,7764.421,2671.629,2031.289,0.279,1.254,0.00602091,1.0,"[106, 154]","[0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 10, 5, 5, 10, 7.5, 7.5, 7.5, 0, 0, 10, 5, 0, 10, 6.667, 3.333, 6.667, 5, 5, 5]"
